#{"t_start": 1713419021.8955479, "env_id": "None"}
r,l,t
75.732912,2737,3402.814143
224.972952,2737,3404.394981
224.972952,2737,3405.405364
224.972952,2737,3406.412232
224.972952,2737,3407.418376
224.972952,2737,3408.426102
283.281528,2737,3409.979462
283.281528,2737,3410.989576
283.281528,2737,3412.000809
283.281528,2737,3413.006865
283.281528,2737,3414.013771
281.191528,2737,3415.577484
281.191528,2737,3416.600092
281.191528,2737,3417.620326
281.191528,2737,3418.638992
281.191528,2737,3419.660998
259.885956,2737,3421.264677
259.885956,2737,3422.293119
259.885956,2737,3423.318113
259.885956,2737,3424.335672
259.885956,2737,3425.35354
65.848631,2737,3426.939219
65.848631,2737,3427.962523
65.848631,2737,3428.98869
65.848631,2737,3430.01333
65.848631,2737,3431.037634
282.848671,2737,3432.597867
282.848671,2737,3433.62008
282.848671,2737,3434.639702
282.848671,2737,3435.660795
282.848671,2737,3436.680838
226.384378,2737,3438.308503
226.384378,2737,3439.33329
226.384378,2737,3440.359876
226.384378,2737,3441.381196
226.384378,2737,3442.401137
273.354385,2737,3443.97497
273.354385,2737,3444.99084
273.354385,2737,3445.995975
273.354385,2737,3447.004325
273.354385,2737,3448.013489
281.768667,2737,3449.56197
281.768667,2737,3450.574815
281.768667,2737,3451.585591
281.768667,2737,3452.592348
281.768667,2737,3453.600195
439.52441,2737,3455.157382
439.52441,2737,3456.16828
439.52441,2737,3457.176723
439.52441,2737,3458.182163
439.52441,2737,3459.18907
397.760122,2737,3460.741987
397.760122,2737,3461.76553
397.760122,2737,3462.777214
397.760122,2737,3463.790265
397.760122,2737,3464.801688
273.644386,2737,3466.360717
273.644386,2737,3467.375117
273.644386,2737,3468.380596
273.644386,2737,3469.386327
273.644386,2737,3470.393507
265.185801,2737,3471.960983
265.185801,2737,3472.979841
265.185801,2737,3473.99239
265.185801,2737,3475.002243
265.185801,2737,3476.01481
282.314384,2737,3477.565037
282.314384,2737,3478.583606
282.314384,2737,3479.590707
282.314384,2737,3480.603782
282.314384,2737,3481.616053
271.094383,2737,3483.171612
271.094383,2737,3484.187308
271.094383,2737,3485.19714
271.094383,2737,3486.206738
271.094383,2737,3487.267145
270.700092,2737,3488.827796
270.700092,2737,3489.84532
270.700092,2737,3490.848185
270.700092,2737,3491.851673
270.700092,2737,3492.856414
282.915817,2737,3494.443134
282.915817,2737,3495.461394
282.915817,2737,3496.477612
282.915817,2737,3497.491067
282.915817,2737,3498.510048
416.034412,2737,3500.065178
416.034412,2737,3501.083848
416.034412,2737,3502.104915
416.034412,2737,3503.125191
416.034412,2737,3504.150941
273.67297,2737,3505.713291
273.67297,2737,3506.723543
273.67297,2737,3507.732132
273.67297,2737,3508.738628
273.67297,2737,3509.745153
278.484398,2737,3511.304403
278.484398,2737,3512.310969
278.484398,2737,3513.31946
278.484398,2737,3514.325254
278.484398,2737,3515.335659
285.790117,2737,3516.914838
285.790117,2737,3517.924339
285.790117,2737,3518.928758
285.790117,2737,3519.933553
285.790117,2737,3520.941981
239.201534,2737,3522.5042
239.201534,2737,3523.525172
239.201534,2737,3524.539194
239.201534,2737,3525.554207
239.201534,2737,3526.573177
409.828707,2737,3528.153786
409.828707,2737,3529.173552
409.828707,2737,3530.189494
409.828707,2737,3531.209607
409.828707,2737,3532.230345
52.422918,2737,3533.81396
52.422918,2737,3534.830753
52.422918,2737,3535.843252
52.422918,2737,3536.852725
52.422918,2737,3537.864911
49.052916,2737,3539.440375
49.052916,2737,3540.467625
49.052916,2737,3541.485592
49.052916,2737,3542.498484
49.052916,2737,3543.512081
271.277395,2737,3545.080115
271.277395,2737,3546.112167
271.277395,2737,3547.140582
271.277395,2737,3548.166649
271.277395,2737,3549.218944
271.244537,2737,3550.78281
271.244537,2737,3551.802392
271.244537,2737,3552.820656
271.244537,2737,3553.832531
271.244537,2737,3554.848223
279.060104,2737,3556.397905
279.060104,2737,3557.407578
279.060104,2737,3558.420233
279.060104,2737,3559.430244
279.060104,2737,3560.444877
276.908684,2737,3561.992747
276.908684,2737,3563.009147
276.908684,2737,3564.023728
276.908684,2737,3565.035727
276.908684,2737,3566.046491
45.9872,2737,3567.61253
45.9872,2737,3568.619438
45.9872,2737,3569.626745
45.9872,2737,3570.632603
45.9872,2737,3571.643847
222.397371,2737,3573.229763
222.397371,2737,3574.255894
222.397371,2737,3575.279259
222.397371,2737,3576.30352
222.397371,2737,3577.328292
273.258692,2737,3578.898419
273.258692,2737,3579.919235
273.258692,2737,3580.944225
273.258692,2737,3581.97072
273.258692,2737,3582.994042
278.172966,2737,3584.6806
278.172966,2737,3585.703119
278.172966,2737,3586.727012
278.172966,2737,3587.745737
278.172966,2737,3588.765682
43.245773,2737,3590.520948
43.245773,2737,3591.54921
43.245773,2737,3592.571541
43.245773,2737,3593.59609
43.245773,2737,3594.622725
299.755938,2737,3596.187836
299.755938,2737,3597.197505
299.755938,2737,3598.206329
299.755938,2737,3599.216177
299.755938,2737,3600.225478
238.381683,2737,3601.788935
238.381683,2737,3602.802349
238.381683,2737,3603.828311
238.381683,2737,3604.857083
238.381683,2737,3605.881678
265.474516,2737,3607.467923
265.474516,2737,3608.484353
265.474516,2737,3609.503595
265.474516,2737,3610.529214
265.474516,2737,3611.550128
272.521671,2737,3613.134178
272.521671,2737,3614.146619
272.521671,2737,3615.157232
272.521671,2737,3616.163414
272.521671,2737,3617.171581
271.947388,2737,3618.721554
271.947388,2737,3619.735983
271.947388,2737,3620.7501
271.947388,2737,3621.762098
271.947388,2737,3622.774129
279.750107,2737,3624.312861
279.750107,2737,3625.32704
279.750107,2737,3626.346632
279.750107,2737,3627.362385
279.750107,2737,3628.372658
264.534521,2737,3629.93098
264.534521,2737,3630.951042
264.534521,2737,3631.962581
264.534521,2737,3632.970902
264.534521,2737,3633.981845
271.650253,2737,3635.5485
271.650253,2737,3636.577268
271.650253,2737,3637.599329
271.650253,2737,3638.617929
271.650253,2737,3639.640195
276.580246,2737,3641.226838
276.580246,2737,3642.253649
276.580246,2737,3643.277261
276.580246,2737,3644.298941
276.580246,2737,3645.324626
273.458668,2737,3646.918104
273.458668,2737,3647.9426
273.458668,2737,3648.967672
273.458668,2737,3649.992493
273.458668,2737,3651.014507
308.30451,2737,3652.574788
308.30451,2737,3653.60322
308.30451,2737,3654.62935
308.30451,2737,3655.650453
308.30451,2737,3656.669736
273.715811,2737,3658.2809
273.715811,2737,3659.308952
273.715811,2737,3660.332194
273.715811,2737,3661.351662
273.715811,2737,3662.371656
245.260244,2737,3663.941096
245.260244,2737,3664.962093
245.260244,2737,3665.985023
245.260244,2737,3667.007218
245.260244,2737,3668.03594
307.533083,2737,3669.597193
307.533083,2737,3670.601022
307.533083,2737,3671.614327
307.533083,2737,3672.617799
307.533083,2737,3673.6279
272.311666,2737,3675.164583
272.311666,2737,3676.17455
272.311666,2737,3677.182476
272.311666,2737,3678.189604
272.311666,2737,3679.200786
52.418633,2737,3680.772961
52.418633,2737,3681.782332
52.418633,2737,3682.794041
52.418633,2737,3683.797794
52.418633,2737,3684.804783
271.461523,2737,3686.394055
271.461523,2737,3687.400308
271.461523,2737,3688.408116
271.461523,2737,3689.417652
271.461523,2737,3690.424267
273.210102,2737,3691.996664
273.210102,2737,3693.018442
273.210102,2737,3694.043217
273.210102,2737,3695.068167
273.210102,2737,3696.094113
66.058628,2737,3697.655985
66.058628,2737,3698.679835
66.058628,2737,3699.70507
66.058628,2737,3700.723773
66.058628,2737,3701.744339
67.321453,2737,3703.313209
67.321453,2737,3704.335839
67.321453,2737,3705.365239
67.321453,2737,3706.384423
67.321453,2737,3707.41804
53.847168,2737,3708.99739
53.847168,2737,3710.018709
53.847168,2737,3711.039369
53.847168,2737,3712.057408
53.847168,2737,3713.077208
261.085949,2737,3714.641269
261.085949,2737,3715.66731
261.085949,2737,3716.69219
261.085949,2737,3717.712174
261.085949,2737,3718.738391
244.711647,2737,3720.314373
244.711647,2737,3721.33976
244.711647,2737,3722.362545
244.711647,2737,3723.380893
244.711647,2737,3724.403789
252.183088,2737,3726.008838
252.183088,2737,3727.028885
252.183088,2737,3728.057509
252.183088,2737,3729.081877
252.183088,2737,3730.106636
248.487263,2737,3731.700327
248.487263,2737,3732.714825
248.487263,2737,3733.731179
248.487263,2737,3734.746961
248.487263,2737,3735.753593
247.562977,2737,3737.312413
247.562977,2737,3738.325339
247.562977,2737,3739.3429
247.562977,2737,3740.354033
247.562977,2737,3741.35898
224.815807,2737,3742.925841
224.815807,2737,3743.942719
224.815807,2737,3744.956482
224.815807,2737,3746.003124
224.815807,2737,3747.037357
238.915813,2737,3748.598783
238.915813,2737,3749.613446
238.915813,2737,3750.631777
238.915813,2737,3751.643751
238.915813,2737,3752.653868
256.024538,2737,3754.237637
256.024538,2737,3755.253685
256.024538,2737,3756.263064
256.024538,2737,3757.270064
256.024538,2737,3758.283201
283.265816,2737,3759.834374
283.265816,2737,3760.850399
283.265816,2737,3761.867042
283.265816,2737,3762.881614
283.265816,2737,3763.89553
442.11297,2737,3765.461183
442.11297,2737,3766.47511
442.11297,2737,3767.493688
442.11297,2737,3768.508038
442.11297,2737,3769.515187
285.738691,2737,3771.068072
285.738691,2737,3772.086699
285.738691,2737,3773.104636
285.738691,2737,3774.112225
285.738691,2737,3775.126606
265.994389,2737,3776.720749
265.994389,2737,3777.738871
265.994389,2737,3778.74847
265.994389,2737,3779.754937
265.994389,2737,3780.768443
435.217258,2737,3782.413448
435.217258,2737,3783.424768
435.217258,2737,3784.435321
435.217258,2737,3785.445049
435.217258,2737,3786.456466
62.567238,2737,3788.04322
62.567238,2737,3789.065227
62.567238,2737,3790.09002
62.567238,2737,3791.110504
62.567238,2737,3792.143113
67.995768,2737,3793.736588
67.995768,2737,3794.783599
67.995768,2737,3795.807917
67.995768,2737,3796.836375
67.995768,2737,3797.86635
394.39012,2737,3799.446942
394.39012,2737,3800.467832
394.39012,2737,3801.492419
394.39012,2737,3802.511306
394.39012,2737,3803.52959
223.90295,2737,3805.097953
223.90295,2737,3806.108219
223.90295,2737,3807.118183
223.90295,2737,3808.128982
223.90295,2737,3809.140788
221.380093,2737,3810.725885
221.380093,2737,3811.748078
221.380093,2737,3812.76996
221.380093,2737,3813.787919
221.380093,2737,3814.813768
400.008686,2737,3816.390057
400.008686,2737,3817.405288
400.008686,2737,3818.41746
400.008686,2737,3819.423517
400.008686,2737,3820.428377
251.657257,2737,3821.967874
251.657257,2737,3822.979586
251.657257,2737,3823.993252
251.657257,2737,3825.005693
251.657257,2737,3826.021032
37.08009,2737,3827.595009
37.08009,2737,3828.625548
37.08009,2737,3829.653617
37.08009,2737,3830.678382
37.08009,2737,3831.70067
246.431549,2737,3833.295203
246.431549,2737,3834.320513
246.431549,2737,3835.346379
246.431549,2737,3836.367615
246.431549,2737,3837.392998
71.862909,2737,3838.982894
71.862909,2737,3840.011698
71.862909,2737,3841.041688
71.862909,2737,3842.068413
71.862909,2737,3843.098651
396.031555,2737,3844.73142
396.031555,2737,3845.746079
396.031555,2737,3846.763721
396.031555,2737,3847.777845
396.031555,2737,3848.794904
246.440121,2737,3850.363403
246.440121,2737,3851.39272
246.440121,2737,3852.421249
246.440121,2737,3853.451489
246.440121,2737,3854.479338
53.481457,2737,3856.047755
53.481457,2737,3857.077346
53.481457,2737,3858.098257
53.481457,2737,3859.117488
53.481457,2737,3860.13626
64.35861,2737,3861.709745
64.35861,2737,3862.720926
64.35861,2737,3863.732081
64.35861,2737,3864.738679
64.35861,2737,3865.755516
246.954407,2737,3867.352804
246.954407,2737,3868.362766
246.954407,2737,3869.378761
246.954407,2737,3870.394394
246.954407,2737,3871.4059
273.278675,2737,3872.943372
273.278675,2737,3873.953015
273.278675,2737,3874.969249
273.278675,2737,3875.977825
273.278675,2737,3876.988606
250.198689,2737,3878.572474
250.198689,2737,3879.586981
250.198689,2737,3880.599174
250.198689,2737,3881.609693
250.198689,2737,3882.623021
282.624386,2737,3884.180475
282.624386,2737,3885.197345
282.624386,2737,3886.212357
282.624386,2737,3887.221778
282.624386,2737,3888.232524
260.697256,2737,3889.800205
260.697256,2737,3890.817591
260.697256,2737,3891.832504
260.697256,2737,3892.84152
260.697256,2737,3893.850276
410.927273,2737,3895.407516
410.927273,2737,3896.416615
410.927273,2737,3897.424223
410.927273,2737,3898.433295
410.927273,2737,3899.445208
66.330057,2737,3901.000389
66.330057,2737,3902.016929
66.330057,2737,3903.025082
66.330057,2737,3904.030596
66.330057,2737,3905.042054
45.590059,2737,3906.670592
45.590059,2737,3907.686193
45.590059,2737,3908.694578
45.590059,2737,3909.705068
45.590059,2737,3910.715953
64.600025,2737,3912.29765
64.600025,2737,3913.314335
64.600025,2737,3914.326826
64.600025,2737,3915.33637
64.600025,2737,3916.350515
69.658598,2737,3917.903345
69.658598,2737,3918.914773
69.658598,2737,3919.925645
69.658598,2737,3920.930885
69.658598,2737,3921.936419
270.948818,2737,3923.518502
270.948818,2737,3924.531761
270.948818,2737,3925.546177
270.948818,2737,3926.554377
270.948818,2737,3927.565388
280.685818,2737,3929.16087
280.685818,2737,3930.178608
280.685818,2737,3931.19005
280.685818,2737,3932.198006
280.685818,2737,3933.21149
281.900103,2737,3934.831864
281.900103,2737,3935.849275
281.900103,2737,3936.864554
281.900103,2737,3937.877303
281.900103,2737,3938.884562
272.184401,2737,3940.438689
272.184401,2737,3941.455788
272.184401,2737,3942.51005
272.184401,2737,3943.51952
272.184401,2737,3944.539078
285.465822,2737,3946.116543
285.465822,2737,3947.13296
285.465822,2737,3948.143996
285.465822,2737,3949.154174
285.465822,2737,3950.163129
272.53583,2737,3951.75015
272.53583,2737,3952.764086
272.53583,2737,3953.774563
272.53583,2737,3954.784959
272.53583,2737,3955.79214
435.118698,2737,3957.347866
435.118698,2737,3958.374229
435.118698,2737,3959.404017
435.118698,2737,3960.431234
435.118698,2737,3961.461376
435.375841,2737,3963.042248
435.375841,2737,3964.057814
435.375841,2737,3965.076536
435.375841,2737,3966.093019
435.375841,2737,3967.108466
435.795841,2737,3968.766718
435.795841,2737,3969.782685
435.795841,2737,3970.799966
435.795841,2737,3971.815572
435.795841,2737,3972.834446
439.325819,2737,3974.419173
439.325819,2737,3975.438958
439.325819,2737,3976.461087
439.325819,2737,3977.48174
439.325819,2737,3978.505361
282.191526,2737,3980.085005
282.191526,2737,3981.104712
282.191526,2737,3982.128094
282.191526,2737,3983.145683
282.191526,2737,3984.166968
255.450111,2737,3985.733615
255.450111,2737,3986.759593
255.450111,2737,3987.795337
255.450111,2737,3988.811602
255.450111,2737,3989.831648
253.654404,2737,3991.416246
253.654404,2737,3992.43648
253.654404,2737,3993.448634
253.654404,2737,3994.457251
253.654404,2737,3995.46955
274.415827,2737,3997.049674
274.415827,2737,3998.072632
274.415827,2737,3999.098238
274.415827,2737,4000.119398
274.415827,2737,4001.141449
275.238684,2737,4002.733396
275.238684,2737,4003.758992
275.238684,2737,4004.786585
275.238684,2737,4005.81164
275.238684,2737,4006.83439
277.641539,2737,4008.406281
277.641539,2737,4009.425856
277.641539,2737,4010.450722
277.641539,2737,4011.46762
277.641539,2737,4012.487006
266.095816,2737,4014.041614
266.095816,2737,4015.059951
266.095816,2737,4016.073847
266.095816,2737,4017.084552
266.095816,2737,4018.099767
271.137241,2737,4019.713543
271.137241,2737,4020.72443
271.137241,2737,4021.738755
271.137241,2737,4022.745276
271.137241,2737,4023.752661
438.202963,2737,4025.330843
438.202963,2737,4026.359023
438.202963,2737,4027.37949
438.202963,2737,4028.400286
438.202963,2737,4029.423146
272.294386,2737,4030.993106
272.294386,2737,4032.003702
272.294386,2737,4033.012747
272.294386,2737,4034.015392
272.294386,2737,4035.021271
273.235817,2737,4036.594473
273.235817,2737,4037.604236
273.235817,2737,4038.616945
273.235817,2737,4039.624609
273.235817,2737,4040.635481
272.462957,2737,4042.188348
272.462957,2737,4043.200916
272.462957,2737,4044.207621
272.462957,2737,4045.214565
272.462957,2737,4046.226613
269.062956,2737,4047.810008
269.062956,2737,4048.822546
269.062956,2737,4049.832768
269.062956,2737,4050.836191
269.062956,2737,4051.843547
273.715811,2737,4053.389881
273.715811,2737,4054.400136
273.715811,2737,4055.409014
273.715811,2737,4056.416528
273.715811,2737,4057.426255
225.37134,2737,4058.981932
225.37134,2737,4059.993394
225.37134,2737,4061.005194
225.37134,2737,4062.011438
225.37134,2737,4063.019998
252.318687,2737,4064.558147
252.318687,2737,4065.570874
252.318687,2737,4066.592983
252.318687,2737,4067.657009
252.318687,2737,4068.678574
246.440121,2737,4070.251221
246.440121,2737,4071.261838
246.440121,2737,4072.276981
246.440121,2737,4073.298485
246.440121,2737,4074.553357
220.138483,2737,4076.231005
220.138483,2737,4077.239591
220.138483,2737,4078.28522
220.138483,2737,4079.314775
220.138483,2737,4080.349513
232.385824,2737,4081.970416
232.385824,2737,4083.00014
232.385824,2737,4084.057801
232.385824,2737,4085.089846
232.385824,2737,4086.226064
59.174341,2737,4087.982136
59.174341,2737,4089.004642
59.174341,2737,4090.047921
59.174341,2737,4091.265383
59.174341,2737,4092.460382
54.315742,2737,4094.347778
54.315742,2737,4095.541388
54.315742,2737,4096.729394
54.315742,2737,4097.840838
54.315742,2737,4098.929936
55.232944,2737,4100.633728
55.232944,2737,4101.723436
55.232944,2737,4102.820706
55.232944,2737,4103.998165
55.232944,2737,4105.179005
247.695957,2737,4107.041005
247.695957,2737,4108.16039
247.695957,2737,4109.230997
247.695957,2737,4110.321523
247.695957,2737,4111.417305
245.730122,2737,4113.184865
245.730122,2737,4114.359439
245.730122,2737,4115.530551
245.730122,2737,4116.687484
245.730122,2737,4117.815181
250.648689,2737,4119.528733
250.648689,2737,4120.667452
250.648689,2737,4121.760109
250.648689,2737,4122.851431
250.648689,2737,4124.020148
407.791565,2737,4125.899988
407.791565,2737,4127.058383
407.791565,2737,4128.182988
407.791565,2737,4129.262645
407.791565,2737,4130.322252
406.050137,2737,4132.008969
406.050137,2737,4133.101292
406.050137,2737,4134.257403
406.050137,2737,4135.418831
406.050137,2737,4136.566712
246.480124,2737,4138.454931
246.480124,2737,4139.518679
246.480124,2737,4140.607922
246.480124,2737,4141.686434
246.480124,2737,4142.770638
215.267027,2737,4144.609466
215.267027,2737,4145.779853
215.267027,2737,4146.933762
215.267027,2737,4148.101721
215.267027,2737,4149.15827
245.958693,2737,4150.884001
245.958693,2737,4151.967652
245.958693,2737,4153.055418
245.958693,2737,4154.182855
245.958693,2737,4155.34826
246.177259,2737,4157.201422
246.177259,2737,4158.367265
246.177259,2737,4159.43172
246.177259,2737,4160.536805
246.177259,2737,4161.619775
247.237268,2737,4163.312633
247.237268,2737,4164.440594
247.237268,2737,4165.627
247.237268,2737,4166.80775
247.237268,2737,4167.991717
44.304346,2737,4169.759224
44.304346,2737,4170.840553
44.304346,2737,4171.920748
44.304346,2737,4173.017308
44.304346,2737,4174.1202
244.78297,2737,4176.013102
244.78297,2737,4177.177752
244.78297,2737,4178.345575
244.78297,2737,4179.45493
244.78297,2737,4180.579388
253.150112,2737,4182.253066
253.150112,2737,4183.332981
253.150112,2737,4184.446764
253.150112,2737,4185.616952
253.150112,2737,4186.792741
248.894402,2737,4188.671501
248.894402,2737,4189.771327
248.894402,2737,4190.868841
248.894402,2737,4191.967783
248.894402,2737,4193.06064
245.54155,2737,4194.856745
245.54155,2737,4196.050813
245.54155,2737,4197.233216
245.54155,2737,4198.401605
245.54155,2737,4199.538594
259.504406,2737,4201.278616
259.504406,2737,4202.402416
259.504406,2737,4203.482231
259.504406,2737,4204.600208
259.504406,2737,4205.771688
244.285839,2737,4207.73156
244.285839,2737,4208.896178
244.285839,2737,4210.038994
244.285839,2737,4211.125828
244.285839,2737,4212.222663
262.167257,2737,4213.94227
262.167257,2737,4215.072438
262.167257,2737,4216.241926
262.167257,2737,4217.429028
262.167257,2737,4218.600814
242.531555,2737,4220.362839
242.531555,2737,4221.43573
242.531555,2737,4222.525237
242.531555,2737,4223.611099
242.531555,2737,4224.718533
245.422977,2737,4226.607025
245.422977,2737,4227.765102
245.422977,2737,4228.937981
245.422977,2737,4230.084705
245.422977,2737,4231.208728
39.165768,2737,4232.90412
39.165768,2737,4234.007829
39.165768,2737,4235.110176
39.165768,2737,4236.275826
39.165768,2737,4237.456603
243.018692,2737,4239.332305
243.018692,2737,4240.456669
243.018692,2737,4241.534885
243.018692,2737,4242.661466
243.018692,2737,4243.75785
244.770123,2737,4245.518236
244.770123,2737,4246.691437
244.770123,2737,4247.86397
244.770123,2737,4249.044022
244.770123,2737,4250.221586
274.788683,2737,4251.933763
274.788683,2737,4253.007112
274.788683,2737,4254.096068
274.788683,2737,4255.215834
274.788683,2737,4256.370838
288.708826,2737,4258.242025
288.708826,2737,4259.40996
288.708826,2737,4260.551142
288.708826,2737,4261.604076
288.708826,2737,4262.668813
417.330124,2737,4264.365083
417.330124,2737,4265.447814
417.330124,2737,4266.618926
417.330124,2737,4267.791913
417.330124,2737,4268.962124
274.294401,2737,4270.810501
274.294401,2737,4271.870848
274.294401,2737,4272.953647
274.294401,2737,4274.03533
274.294401,2737,4275.130467
269.890127,2737,4276.91164
269.890127,2737,4278.076278
269.890127,2737,4279.252443
269.890127,2737,4280.426622
269.890127,2737,4281.545881
273.261543,2737,4283.21597
273.261543,2737,4284.287198
273.261543,2737,4285.412259
273.261543,2737,4286.540794
273.261543,2737,4287.7164
419.092987,2737,4289.593598
419.092987,2737,4290.757467
419.092987,2737,4291.837794
419.092987,2737,4292.901262
419.092987,2737,4293.97191
261.431541,2737,4295.680548
261.431541,2737,4296.819237
261.431541,2737,4297.999732
261.431541,2737,4299.169142
261.431541,2737,4300.340814
431.061565,2737,4302.162906
431.061565,2737,4303.228981
431.061565,2737,4304.314646
431.061565,2737,4305.439362
431.061565,2737,4306.574184
267.880108,2737,4308.440684
267.880108,2737,4309.611428
267.880108,2737,4310.782884
267.880108,2737,4311.885986
267.880108,2737,4312.959566
431.061565,2737,4314.693987
431.061565,2737,4315.803313
431.061565,2737,4316.917682
431.061565,2737,4318.095155
431.061565,2737,4319.272539
409.384409,2737,4321.159903
409.384409,2737,4322.299121
409.384409,2737,4323.38415
409.384409,2737,4324.479969
409.384409,2737,4325.625114
260.72154,2737,4327.377532
260.72154,2737,4328.55242
260.72154,2737,4329.713133
260.72154,2737,4330.890381
260.72154,2737,4332.043413
260.815828,2737,4333.744876
260.815828,2737,4334.819414
260.815828,2737,4335.902762
260.815828,2737,4337.025833
260.815828,2737,4338.190536
279.890131,2737,4340.157486
279.890131,2737,4341.336072
279.890131,2737,4342.453374
279.890131,2737,4343.506711
279.890131,2737,4344.573484
241.555815,2737,4346.313807
241.555815,2737,4347.429451
241.555815,2737,4348.60415
241.555815,2737,4349.777693
241.555815,2737,4350.936305
63.587198,2737,4352.731893
63.587198,2737,4353.818376
63.587198,2737,4354.898151
63.587198,2737,4355.991788
63.587198,2737,4357.081536
225.24724,2737,4358.979951
225.24724,2737,4360.158516
225.24724,2737,4361.337974
225.24724,2737,4362.47024
225.24724,2737,4363.520068
254.864401,2737,4365.274513
254.864401,2737,4366.363591
254.864401,2737,4367.463708
254.864401,2737,4368.629874
254.864401,2737,4369.795952
274.485832,2737,4371.628914
274.485832,2737,4372.738238
274.485832,2737,4373.798896
274.485832,2737,4374.874881
274.485832,2737,4375.946483
267.275824,2737,4377.64691
267.275824,2737,4378.823388
267.275824,2737,4379.988934
267.275824,2737,4381.151523
267.275824,2737,4382.32253
430.56871,2737,4384.058004
430.56871,2737,4385.122502
430.56871,2737,4386.205273
430.56871,2737,4387.283413
430.56871,2737,4388.399942
268.684412,2737,4390.270325
268.684412,2737,4391.447152
268.684412,2737,4392.618633
268.684412,2737,4393.717953
268.684412,2737,4394.792535
271.974403,2737,4396.501689
271.974403,2737,4397.579086
271.974403,2737,4398.705587
271.974403,2737,4399.85914
271.974403,2737,4401.013017
423.715866,2737,4402.869667
423.715866,2737,4403.943515
423.715866,2737,4404.994392
423.715866,2737,4406.061449
423.715866,2737,4407.168492
421.668724,2737,4408.923527
421.668724,2737,4410.08789
421.668724,2737,4411.249438
421.668724,2737,4412.407057
421.668724,2737,4413.554159
262.843,2737,4415.256871
262.843,2737,4416.347053
262.843,2737,4417.418654
262.843,2737,4418.506301
262.843,2737,4419.660512
263.311573,2737,4421.541397
263.311573,2737,4422.712754
263.311573,2737,4423.875863
263.311573,2737,4424.958044
263.311573,2737,4426.027651
281.571562,2737,4427.738408
281.571562,2737,4428.799089
281.571562,2737,4429.937436
281.571562,2737,4431.096449
281.571562,2737,4432.253878
287.095823,2737,4434.064289
287.095823,2737,4435.120066
287.095823,2737,4436.176549
287.095823,2737,4437.233954
287.095823,2737,4438.31197
442.12014,2737,4440.124763
442.12014,2737,4441.298646
442.12014,2737,4442.462797
442.12014,2737,4443.639345
442.12014,2737,4444.738438
275.858686,2737,4446.449244
275.858686,2737,4447.536761
275.858686,2737,4448.609713
275.858686,2737,4449.743229
275.858686,2737,4450.90867
275.765831,2737,4452.776768
275.765831,2737,4453.975331
275.765831,2737,4455.062006
275.765831,2737,4456.135115
275.765831,2737,4457.268997
275.414406,2737,4458.984834
275.414406,2737,4460.149235
275.414406,2737,4461.325534
275.414406,2737,4462.489025
275.414406,2737,4463.668042
258.271555,2737,4465.461775
258.271555,2737,4466.585042
258.271555,2737,4467.681946
258.271555,2737,4468.766763
258.271555,2737,4469.893333
259.805838,2737,4471.799115
259.805838,2737,4472.973692
259.805838,2737,4474.177587
259.805838,2737,4475.242116
259.805838,2737,4476.306367
260.600126,2737,4478.06363
260.600126,2737,4479.135553
260.600126,2737,4480.294067
260.600126,2737,4481.457274
260.600126,2737,4482.595918
238.064388,2737,4484.450308
238.064388,2737,4485.516329
238.064388,2737,4486.577975
238.064388,2737,4487.632355
238.064388,2737,4488.703169
270.724403,2737,4490.574054
270.724403,2737,4491.850434
270.724403,2737,4493.156942
270.724403,2737,4494.331786
270.724403,2737,4495.527725
441.800142,2737,4497.325453
441.800142,2737,4498.4362
441.800142,2737,4499.562973
441.800142,2737,4500.801418
441.800142,2737,4502.024944
272.771545,2737,4504.055335
272.771545,2737,4505.164084
272.771545,2737,4506.335728
272.771545,2737,4507.693505
272.771545,2737,4508.981825
266.998678,2737,4510.954347
266.998678,2737,4512.177127
266.998678,2737,4513.42995
266.998678,2737,4514.66567
266.998678,2737,4516.204911
433.9487,2737,4518.168584
433.9487,2737,4519.371342
433.9487,2737,4520.617002
433.9487,2737,4521.850185
433.9487,2737,4523.06206
265.085838,2737,4524.955764
265.085838,2737,4526.145854
265.085838,2737,4527.33652
265.085838,2737,4528.523695
265.085838,2737,4529.704689
271.708683,2737,4531.623136
271.708683,2737,4532.816162
271.708683,2737,4533.984819
271.708683,2737,4535.188268
271.708683,2737,4536.390336
439.445848,2737,4538.305649
439.445848,2737,4539.488048
439.445848,2737,4540.709525
439.445848,2737,4541.906796
439.445848,2737,4543.105636
419.621557,2737,4545.053896
419.621557,2737,4546.266298
419.621557,2737,4547.491549
419.621557,2737,4548.68027
419.621557,2737,4549.875208
421.532999,2737,4551.795748
421.532999,2737,4553.039131
421.532999,2737,4554.268821
421.532999,2737,4555.478123
421.532999,2737,4556.6809
434.582985,2737,4558.643661
434.582985,2737,4559.82637
434.582985,2737,4561.019204
434.582985,2737,4562.221798
434.582985,2737,4563.43519
40.417212,2737,4565.385094
40.417212,2737,4566.583599
40.417212,2737,4567.79795
40.417212,2737,4569.006112
40.417212,2737,4570.203312
380.131548,2737,4572.151818
380.131548,2737,4573.359593
380.131548,2737,4574.570064
380.131548,2737,4575.778017
380.131548,2737,4577.006323
245.522961,2737,4579.128451
245.522961,2737,4580.322551
245.522961,2737,4581.518961
245.522961,2737,4582.723205
245.522961,2737,4583.914203
258.911539,2737,4585.825337
258.911539,2737,4587.023305
